,listing_id,price,nbhood_full,price_per_month,description,room_type,host_name,last_review,borough,price_range
21589,32874857,130.0,"Queens, Long Island City",3954.1666666666665,Luxury Studio High Rise 10 mins from Times Sq NY!,entire home/apt,Evelyn,2019-05-10,Queens,Average
21590,32875637,400.0,"Brooklyn, Williamsburg",12166.666666666666,"Williamsburg 2-Story Penthouse, Large Private Deck",entire home/apt,Arielle,2019-06-19,Brooklyn,Extravagant
21591,32876011,90.0,"Manhattan, Upper East Side",2737.5,Private room in a perfect location in the city,private room,Shai,2019-03-12,Manhattan,Average
21592,32876527,50.0,"Brooklyn, Borough Park",1520.8333333333333,"Cozy place to stay, 30 min away from Manhattan.",shared room,Raya,2019-03-13,Brooklyn,Budget
21593,32884159,45.0,"Brooklyn, Bedford-Stuyvesant",1368.75,Huge brooklyn duplex,private room,Kynara,2019-06-01,Brooklyn,Budget
21594,32884505,55.0,"Brooklyn, Bedford-Stuyvesant",1672.9166666666667,"Cozy, spacious room in Bed-Stuy",private room,Kelly,2019-06-10,Brooklyn,Budget
21595,32885270,180.0,"Manhattan, Chelsea",5475.0,Bright Designer 1 Bedroom in Heart of Manhattan,entire home/apt,Danielle,2019-06-26,Manhattan,Expensive
21596,32886217,239.0,"Brooklyn, Crown Heights",7269.583333333333,Dash Production loft,private room,Antwoine,2019-05-19,Brooklyn,Expensive
21597,32886361,50.0,"Brooklyn, Cypress Hills",1520.8333333333333,beautifulROOM/Safe&comfortable/ near LG& JFK,private room,Jay/Carolina Bastidas Family,2019-05-13,Brooklyn,Budget
21598,32886967,50.0,"Queens, Ditmars Steinway",1520.8333333333333,Comfortable Single Room - 15min Manhattan,private room,Vinicius,2019-06-24,Queens,Budget
21599,32888484,149.0,"Brooklyn, East Flatbush",4532.083333333333,Brand new charming modern apartment,entire home/apt,Kristin,2019-06-09,Brooklyn,Average
21600,32890197,33.0,"Brooklyn, Bushwick",1003.75,Brooklyn Room with 2 Chill Guys,private room,Angelo,2019-03-31,Brooklyn,Budget
21601,32890299,100.0,"Staten Island, St. George",3041.6666666666665,"Able to walk to free ferry in Manhattan. Many,Bus",private room,Valerie,2019-06-24,Staten Island,Average
21602,32890591,64.0,"Manhattan, Harlem",1946.6666666666667,"""Color Me Time Sq."" Interactive Room in Manhattan",private room,Krista,2019-07-07,Manhattan,Budget
21603,32890647,30.0,"Queens, Astoria",912.5,Comfy Sofa Bed in Living Room,shared room,Erdi,2019-06-28,Queens,Budget
21604,32891080,35.0,"Brooklyn, East Flatbush",1064.5833333333333,Centrally  Located Beautiful Escape,private room,Angela,2019-07-05,Brooklyn,Budget
21605,32891427,68.0,"Manhattan, East Village",2068.3333333333335,Private Room in quiet XL East Village apartment!,private room,Joseph,2019-07-03,Manhattan,Budget
21606,32891722,44.0,"Manhattan, Kips Bay",1338.3333333333333,Ladies Only NYC,shared room,Kamila,2019-06-03,Manhattan,Budget
21607,32892358,60.0,"Brooklyn, Bedford-Stuyvesant",1825.0,Bed Stuy Modern,private room,Alexandra,2019-05-15,Brooklyn,Budget
21608,32892533,177.0,"Manhattan, Theater District",5383.75,Pleasant 1BR in Midtown East by Sonder,entire home/apt,Sonder (NYC),2019-06-13,Manhattan,Expensive
21609,32892576,50.0,"Brooklyn, Greenpoint",1520.8333333333333,New! Sunny Loft/Studio in Greenpoint!,entire home/apt,Diego,2019-05-20,Brooklyn,Budget
21610,32893569,39.0,"Bronx, Mott Haven",1186.25,"EAST 141 FACE HARLEM
NEAR TO YANKE STADIUM",private room,Karla,2019-07-01,Bronx,Budget
21611,32894176,219.0,"Manhattan, Kips Bay",6661.25,Modern Gramercy Park/NoMad Flat near Union Square,entire home/apt,Kirk,2019-07-02,Manhattan,Expensive
21612,32894678,80.0,"Brooklyn, Bushwick",2433.3333333333335,Brooklyn Awesomely Huge and Hip Apartment,entire home/apt,Anthony,2019-05-31,Brooklyn,Average
21613,32894721,70.0,"Queens, Queens Village",2129.1666666666665,COZY NYC!!!,private room,Ronald,2019-06-23,Queens,Average
21614,32897709,50.0,"Brooklyn, Bushwick",1520.8333333333333,Bedroom in Prime Bushwick,private room,Elena,2019-06-05,Brooklyn,Budget
21615,32897839,60.0,"Brooklyn, Bedford-Stuyvesant",1825.0,THE STUDIO LODGE BROOKLYN,private room,Víctor,2019-07-06,Brooklyn,Budget
21616,32898150,50.0,"Bronx, Concourse",1520.8333333333333,Near Yankee Stadium,private room,Melinda,2019-06-23,Bronx,Budget
21617,32900798,95.0,"Brooklyn, Bushwick",2889.5833333333335,The Inspired Artist,private room,Elise,2019-05-10,Brooklyn,Average
21618,32901262,260.0,"Queens, Jackson Heights",7908.333333333333,"Chabla Residence. The perfect stay, when away",entire home/apt,Edwin,2019-07-02,Queens,Expensive
21619,32908284,159.0,"Brooklyn, Prospect-Lefferts Gardens",4836.25,Modern Brooklyn Residence,entire home/apt,Silvia,2019-06-30,Brooklyn,Average
21620,32912783,55.0,"Staten Island, Tompkinsville",1672.9166666666667,Loft bed,private room,Jonathan,2019-06-30,Staten Island,Budget
21621,32914064,120.0,"Manhattan, Hell's Kitchen",3650.0,Chic and Cosy Private Room in Hells Kitchen,private room,Gloria,2019-06-16,Manhattan,Average
21622,32915389,135.0,"Brooklyn, Bay Ridge",4106.25,Modern & Cozy 2 BR Private Apartment in Brooklyn,entire home/apt,Gk,2019-06-14,Brooklyn,Average
21623,32915674,325.0,"Manhattan, Theater District",9885.416666666666,Stylish Industrial Theater District Apartment,entire home/apt,Alex,2019-06-28,Manhattan,Expensive
21624,32915763,190.0,"Brooklyn, Bedford-Stuyvesant",5779.166666666667,Luxurious Family apartment-20min to Manhattan,entire home/apt,Alexa,2019-06-17,Brooklyn,Expensive
21625,32916183,52.0,"Manhattan, Harlem",1581.6666666666667,SPACIOUS SUNNY ROOM NEAR SUBWAY AND HUDSON rIVER,private room,Linden & Bah,2019-06-21,Manhattan,Budget
21626,32916190,60.0,"Brooklyn, Bushwick",1825.0,Spacious and sunny room with private bathroom,private room,Chris,2019-06-16,Brooklyn,Budget
21627,32916378,199.0,"Manhattan, Upper East Side",6052.916666666667,Cozy Midtown NYC Studio (East 59th and 2nd),entire home/apt,Matthew,2019-03-17,Manhattan,Expensive
21628,32917795,45.0,"Queens, Jackson Heights",1368.75,2 bathrooms; 10mins LGA: 4mins 7train (2),private room,Frank,2019-06-19,Queens,Budget
21629,32917917,60.0,"Brooklyn, Cypress Hills",1825.0,Private room for rent in crescent east New York,private room,Grinis,2019-05-18,Brooklyn,Budget
21630,32918029,52.0,"Staten Island, Port Richmond",1581.6666666666667,Comfy Room III,private room,Genny,2019-06-28,Staten Island,Budget
21631,32918155,45.0,"Queens, Jackson Heights",1368.75,Modern Cozy-4mins to 7train; 30mins to City (3),private room,Frank,2019-06-17,Queens,Budget
21632,32919210,45.0,"Queens, Kew Gardens",1368.75,"Private room,1 min from Subway,20 min to Manhattan",private room,Elena,2019-07-05,Queens,Budget
21633,32919247,49.0,"Brooklyn, Bushwick",1490.4166666666667,‚ù§Ô∏è SUPERCUTE BROOKLYN BEDROOM,private room,Adrian,2019-07-02,Brooklyn,Budget
21634,32919980,55.0,"Brooklyn, Bushwick",1672.9166666666667,CHARMING BEDROOM‚ù§Ô∏èHEART OF BROOKLYN,private room,Adrian,2019-07-02,Brooklyn,Budget
21635,32920030,35.0,"Queens, Kew Gardens",1064.5833333333333,"Homely shared living room,1 min from Subway(E,F).",shared room,Elena,2019-06-24,Queens,Budget
21636,32920121,60.0,"Brooklyn, Bushwick",1825.0,Private and cozy bedroom in Bushwick,private room,Reynald,2019-05-24,Brooklyn,Budget
21637,32920999,65.0,"Manhattan, Harlem",1977.0833333333333,Tranquil Manhattan Room close to Trains,private room,Austin,2019-07-02,Manhattan,Budget
21638,32921617,100.0,"Bronx, Unionport",3041.6666666666665,"A Relaxing, Blessed Apartment #3 (Hotel Style)",entire home/apt,Miguel & Marisol,2019-06-30,Bronx,Average
21639,32922087,45.0,"Manhattan, Washington Heights",1368.75,Private Bedroom in Manhattan,private room,William,2019-06-20,Manhattan,Budget
21640,32928652,140.0,"Manhattan, Hell's Kitchen",4258.333333333333,Big Room in Times Square,private room,Ramiro & Jeff,2019-06-24,Manhattan,Average
21641,32929482,65.0,"Queens, Springfield Gardens",1977.0833333333333,Brand new renovated retreat 5 min from JFK!,private room,Tapashi,2019-06-30,Queens,Budget
21642,32935473,55.0,"Queens, Ditmars Steinway",1672.9166666666667,Private room in Astoria... 20 min to the city.,private room,Yudum,2019-07-07,Queens,Budget
21643,32935877,128.0,"Manhattan, East Village",3893.3333333333335,East Village Plant Studio,entire home/apt,Devin,2019-07-04,Manhattan,Average
21644,32936398,180.0,"Manhattan, East Harlem",5475.0,UES Apartment near Central Park(20 mins TimesSq),entire home/apt,Shawn,2019-06-30,Manhattan,Expensive
21645,32936990,115.0,"Queens, South Ozone Park",3497.9166666666665,Private Loft - WALKING DISTANCE to JFK and Casino,entire home/apt,Raj,2019-06-22,Queens,Average
21646,32937689,65.0,"Brooklyn, Bushwick",1977.0833333333333,1 room in 2BR luxury Apartment in Bushwick,private room,Daniel,2019-03-24,Brooklyn,Budget
21647,32937802,115.0,"Brooklyn, Clinton Hill",3497.9166666666665,"Charming 2 Bedroom, Your Cozy Brooklyn Homebase!",entire home/apt,Dawn,2019-06-24,Brooklyn,Average
21648,32938196,150.0,"Brooklyn, Bushwick",4562.5,COZY BEAUTIFUL HOUSE ! 2 min from the train,entire home/apt,Daniela,2019-06-23,Brooklyn,Average
21649,32938308,100.0,"Bronx, Unionport",3041.6666666666665,"Sweet, Cozy and Blessed Apartment #2 (Hotel Style)",entire home/apt,Miguel & Marisol,2019-06-28,Bronx,Average
21650,32939925,122.0,"Queens, Jamaica",3710.8333333333335,1920's Historic Home near JFK and LGA Airport,entire home/apt,Doreshia,2019-07-08,Queens,Average
21651,32940875,39.0,"Queens, Jackson Heights",1186.25,3blocks to 7 train-30mins to City Exploration (4),private room,Frank,2019-06-21,Queens,Budget
21652,32941264,35.0,"Brooklyn, Bushwick",1064.5833333333333,Laundry + Free Cleaning & WiFi - 5min to Metro,private room,Jess & Ben,2019-07-01,Brooklyn,Budget
21653,32942408,59.0,"Brooklyn, Williamsburg",1794.5833333333333,"Airy, Large Room W'burg - 15 mins to Manhattan",private room,Bobby,2019-04-30,Brooklyn,Budget
21654,32942632,30.0,"Queens, Elmhurst",912.5,Jackson Heights coziest private room,private room,Sonia,2019-07-03,Queens,Budget
21655,32943585,175.0,"Manhattan, Lower East Side",5322.916666666667,Your Own Apartment in Lower Manhattan,entire home/apt,Vic,2019-06-17,Manhattan,Average
21656,32943764,325.0,"Manhattan, Harlem",9885.416666666666,Two Bedrooms Tonhouse,entire home/apt,Sergo,2019-07-06,Manhattan,Expensive
21657,32944408,115.0,"Queens, Ditmars Steinway",3497.9166666666665,Private Room Aprtmnt shared 12 mins from Manhattan,private room,Dion,2019-06-10,Queens,Average
21658,32954828,120.0,"Brooklyn, Bedford-Stuyvesant",3650.0,Madison Flat,entire home/apt,Eric,2019-06-18,Brooklyn,Average
21659,32959315,131.0,"Queens, Glendale",3984.5833333333335,Luxury 3 BR loft for the ideal NYC experience!,entire home/apt,Angie,2019-06-18,Queens,Average
21660,32959389,100.0,"Manhattan, Upper West Side",3041.6666666666665,Great UWS Room - 10 mins from Times Square,private room,Harkiran,2019-06-11,Manhattan,Average
21661,32959453,66.0,"Queens, Rockaway Beach",2007.5,Vibrant Apartment By The Beach,entire home/apt,Will,2019-05-14,Queens,Budget
21662,32960518,190.0,"Manhattan, Gramercy",5779.166666666667,BEST LOCATION! Charming Renovated Apt Union Square,entire home/apt,L.Anouk,2019-06-26,Manhattan,Expensive
21663,32961700,220.0,"Manhattan, Upper West Side",6691.666666666667,Cute Apartment with a terrace near Central Park,entire home/apt,Veronica Gallardo,2019-05-31,Manhattan,Expensive
21664,32961822,165.0,"Manhattan, Upper East Side",5018.75,Sunny Upper East Side one bedroom apartment,entire home/apt,Sara,2019-06-25,Manhattan,Average
21665,32962251,99.0,"Brooklyn, Crown Heights",3011.25,Peaceful home in Brooklyn (2 beds for 3 guest),private room,Kayla,2019-06-23,Brooklyn,Average
21666,32962319,65.0,"Manhattan, East Village",1977.0833333333333,Twin Bed in the heart of Downtown Manhattan,shared room,Roda,2019-06-08,Manhattan,Budget
21667,32963138,70.0,"Brooklyn, Greenpoint",2129.1666666666665,Incredible 1 Bedroom in the Heart of Greenpoint!,entire home/apt,Diego,2019-06-01,Brooklyn,Average
21668,32964403,145.0,"Manhattan, Two Bridges",4410.416666666667,Private Apt (2 Bedrooms includes 1 Bath & Kitchen),private room,Brian,2019-07-02,Manhattan,Average
21669,32964714,90.0,"Manhattan, Harlem",2737.5,Stylish bedroom in new luxurious industrial apt #1,private room,Moises,2019-07-01,Manhattan,Average
21670,32966499,100.0,"Brooklyn, Crown Heights",3041.6666666666665,A Sweet Suite in a Brooklyn Mansion,entire home/apt,Malika,2019-05-12,Brooklyn,Average
21671,32967426,90.0,"Manhattan, East Harlem",2737.5,Stylish bedroom in new luxurious industrial apt #2,private room,Moises,2019-06-30,Manhattan,Average
21672,32967988,65.0,"Manhattan, Hell's Kitchen",1977.0833333333333,Cozy Shared Room In Hell‚Äôs Kitchen Manhattan,shared room,R.Henry,2019-06-24,Manhattan,Budget
21673,32968738,175.0,"Brooklyn, East Flatbush",5322.916666666667,Olive‚Äôs Guest Quarters #1,private room,Arline,2019-07-01,Brooklyn,Average
21674,32969639,170.0,"Manhattan, West Village",5170.833333333333,Sunny first floor West Village getaway,entire home/apt,Nik,2019-06-26,Manhattan,Average
21675,32975511,90.0,"Brooklyn, East Flatbush",2737.5,Massive Modern  State of the Art Luxury Home,private room,Jeromy,2019-06-08,Brooklyn,Average
21676,32976324,105.0,"Manhattan, SoHo",3193.75,Location!! Sunny Room in MidCentury Soho Apt,private room,Brett,2019-06-16,Manhattan,Average
21677,32977260,230.0,"Manhattan, SoHo",6995.833333333333,Location!! 2 Bedrooms in MidCentury Soho Apt,private room,Brett,2019-06-01,Manhattan,Expensive
21678,32978570,60.0,"Bronx, Hunts Point",1825.0,Large bedroom with 200SF outdoor patio,private room,Steven,2019-06-29,Bronx,Budget
21679,32978962,170.0,"Brooklyn, Greenpoint",5170.833333333333,"Sunny&Spacious 1BR, Luxury BLDG, GYM,ROOF,LAUNDRY",entire home/apt,Shay,2019-04-27,Brooklyn,Average
21680,32979235,65.0,"Brooklyn, Bedford-Stuyvesant",1977.0833333333333,Spacious Bedroom With Queen-Size Bed,private room,Mirta,2019-05-23,Brooklyn,Budget
21681,32979245,55.0,"Brooklyn, Brighton Beach",1672.9166666666667,Guest House,private room,Stanislav,2019-06-23,Brooklyn,Budget
21682,32980398,95.0,"Brooklyn, Bedford-Stuyvesant",2889.5833333333335,"Your own sanctuary! Private Floor, 3min to subway",entire home/apt,Daniella,2019-07-07,Brooklyn,Average
21683,32982724,107.0,"Bronx, Fordham",3254.5833333333335,Home Away from home,entire home/apt,Erik,2019-07-03,Bronx,Average
21684,32983723,35.0,"Brooklyn, Bedford-Stuyvesant",1064.5833333333333,Cozy & Calm,shared room,Portia,2019-04-19,Brooklyn,Budget
21685,32984848,199.0,"Manhattan, Chinatown",6052.916666666667,2 Bedroom Clean & Simple in Manhattan,entire home/apt,Paraskevi,2019-06-02,Manhattan,Expensive
21686,32986532,200.0,"Manhattan, Chinatown",6083.333333333333,Warm and welcoming studio in heart of Chinatown!!!,entire home/apt,Emeline,2019-05-19,Manhattan,Expensive
21687,32986796,50.0,"Manhattan, Harlem",1520.8333333333333,Furnished private room 5 minutes from Subway,private room,Mathew,2019-06-15,Manhattan,Budget
21688,32987685,299.0,"Manhattan, Hell's Kitchen",9094.583333333334,2bd BOUTIQUE  Apartament in the heart of MANHATTAN,entire home/apt,Tom,2019-07-07,Manhattan,Expensive
21689,32987851,100.0,"Manhattan, Nolita",3041.6666666666665,Private Room in Cozy Nolita Apartment,private room,Patrick,2019-06-30,Manhattan,Average
21690,32987863,185.0,"Manhattan, Upper East Side",5627.083333333333,2 bedrooms in upper east side #14,entire home/apt,Shai,2019-05-19,Manhattan,Expensive
21691,32989626,50.0,"Queens, Woodside",1520.8333333333333,Very nice room - 15min away to Manhattan,private room,Anissa,2019-05-27,Queens,Budget
21692,32989719,89.0,"Queens, Long Island City",2707.0833333333335,Luxe Long Island City Space Minutes From Manhattan,private room,Joel,2019-06-23,Queens,Average
21693,32989829,90.0,"Bronx, Kingsbridge",2737.5,Entire Large one bedroom close to all areas of NYC,entire home/apt,Maria,2019-06-30,Bronx,Average
21694,32990259,200.0,"Manhattan, Lower East Side",6083.333333333333,Cozy Studio in Prime Lower East Side,entire home/apt,Geoff,2019-06-23,Manhattan,Expensive
21695,32990282,80.0,"Queens, Ditmars Steinway",2433.3333333333335,Private room in Astoria... 20 min to the city.,private room,Sherry,2019-06-21,Queens,Average
21696,32990481,150.0,"Manhattan, SoHo",4562.5,Cute & Close to Everything! Plus a Patio!,entire home/apt,Christina,2019-06-24,Manhattan,Average
21697,32991664,200.0,"Queens, Long Island City",6083.333333333333,Private room with a balcony on the water,private room,Valerie,2019-03-22,Queens,Expensive
21698,32991792,117.0,"Brooklyn, Bedford-Stuyvesant",3558.75,Sunny Bed-Stuy Apartment Next to Subway,entire home/apt,Valerie,2019-06-30,Brooklyn,Average
21699,32991956,117.0,"Brooklyn, Greenpoint",3558.75,Charming cozy 1 bedroom in the heart of Greenpoint,entire home/apt,Marina,2019-06-23,Brooklyn,Average
21700,32992183,180.0,"Brooklyn, Williamsburg",5475.0,Large 2 bedroom Williamsburg loft apartment,entire home/apt,Joseph,2019-06-23,Brooklyn,Expensive
21701,32992225,150.0,"Manhattan, Nolita",4562.5,Enchanting quiet NOLITA sanctuary loft,private room,Elisha,2019-06-21,Manhattan,Average
21702,32992390,93.0,"Brooklyn, Williamsburg",2828.75,Private Room with Own Entrance in Williamsburg!,private room,Austin,2019-06-25,Brooklyn,Average
21703,32992438,75.0,"Manhattan, Upper West Side",2281.25,UWS queen sunny private room by Columbia UNI&Cpark,private room,David,2019-06-20,Manhattan,Average
21704,32992674,60.0,"Brooklyn, Williamsburg",1825.0,Sun lit private room in WIlliamsburg,private room,Anand,2019-05-18,Brooklyn,Budget
21705,32992944,81.0,"Brooklyn, Bedford-Stuyvesant",2463.75,En-suite Bed-Stuy room; Well stocked; Private bath,private room,Stephen,2019-06-13,Brooklyn,Average
21706,32993357,70.0,"Brooklyn, Williamsburg",2129.1666666666665,Private room in a Bohemian JP Loft! a,private room,Yury,2019-04-20,Brooklyn,Average
21707,33001460,79.0,"Manhattan, Upper West Side",2402.9166666666665,Spring near Beautiful Columbia and Central Park!,private room,Jessica,2019-05-16,Manhattan,Average
21708,33002617,21.0,"Brooklyn, Sheepshead Bay",638.75,Room for 2  Per diem $50 rental up to 30 days max,private room,Alexander,2019-05-26,Brooklyn,Budget
21709,33005220,35.0,"Bronx, Morris Heights",1064.5833333333333,Spend a Night or Seven with a Living NYC Artist!,private room,Ligel,2019-07-07,Bronx,Budget
21710,33007456,40.0,"Brooklyn, Bedford-Stuyvesant",1216.6666666666667,Common single room#5,private room,Martita,2019-06-29,Brooklyn,Budget
21711,33007551,80.0,"Manhattan, Roosevelt Island",2433.3333333333335,Luxury NYC Rental / Affordable / Roosevelt Island,private room,Justin,2019-05-31,Manhattan,Average
21712,33008059,75.0,"Queens, Flushing",2281.25,"Ê∏©È¶®Â∞èÂÆÖ,ÂÆâÈùôÂπ≤ÂáÄ,ÁéØÂ¢É‰ºòÁæé!",private room,Jiali,2019-06-15,Queens,Average
21713,33010488,225.0,"Manhattan, Midtown",6843.75,Midtown Pied-√†-Terre Close to Central Park,entire home/apt,Richard,2019-05-07,Manhattan,Expensive
21714,33011379,168.0,"Brooklyn, Williamsburg",5110.0,Bright & Cozy 2 BR Apt + Rooftop Williamsburg,entire home/apt,Ita,2019-07-01,Brooklyn,Average
21715,33011581,55.0,"Queens, East Elmhurst",1672.9166666666667,Clean and warm place,private room,Luz,2019-07-01,Queens,Budget
21716,33013974,62.0,"Manhattan, East Village",1885.8333333333333,"Amazing Room, Amazing Location!!",private room,Min,2019-05-31,Manhattan,Budget
21717,33014255,200.0,"Brooklyn, Williamsburg",6083.333333333333,Spacious comfy apt near L/G/J/M with covered patio,entire home/apt,Annie,2019-05-16,Brooklyn,Expensive
21718,33015342,62.0,"Manhattan, East Village",1885.8333333333333,Nice Room in this EV Gem!,private room,Min,2019-05-28,Manhattan,Budget
21719,33019022,75.0,"Manhattan, Harlem",2281.25,XtraLarge Room SuperComfortable Bed 15mntsToTimeSq,private room,Ousmane,2019-06-30,Manhattan,Average
21720,33019100,200.0,"Brooklyn, Bedford-Stuyvesant",6083.333333333333,Newly Renovated Garden Apartment,entire home/apt,Margie,2019-04-23,Brooklyn,Expensive
21721,33020831,250.0,"Manhattan, Upper West Side",7604.166666666667,Amazing location at great price,entire home/apt,Ido,2019-07-01,Manhattan,Expensive
21722,33023192,85.0,"Queens, Astoria",2585.4166666666665,Retro room in Astoria - 15m to Manhattan,private room,Michelle,2019-06-28,Queens,Average
21723,33024132,195.0,"Manhattan, Financial District",5931.25,"Modern 2BDR. Great Location, Quiet, 24/7 Doorman",entire home/apt,Adam And Ana,2019-06-30,Manhattan,Expensive
21724,33029434,3613.0,"Manhattan, Upper West Side",109895.41666666667,West 84th Street by (Hidden by Airbnb),entire home/apt,Sally,2019-06-15,Manhattan,Extravagant
21725,33032132,225.0,"Manhattan, Battery Park City",6843.75,Stylish new luxury apartment,entire home/apt,Marshall,2019-06-11,Manhattan,Expensive
21726,33033160,75.0,"Manhattan, Hell's Kitchen",2281.25,beautiful shared apt in Midtown,shared room,Gúney,2019-06-16,Manhattan,Average
21727,33033214,90.0,"Brooklyn, Williamsburg",2737.5,Private Room in Gorgeous Duplex Apartment,private room,Yosub,2019-05-22,Brooklyn,Average
21728,33034321,75.0,"Manhattan, Hell's Kitchen",2281.25,Comfortable Shared Apt  in Times Square,shared room,Gúney,2019-06-02,Manhattan,Average
21729,33034744,75.0,"Manhattan, Hell's Kitchen",2281.25,Cozy and shared apt in hells&kitchen,shared room,Gúney,2019-06-20,Manhattan,Average
21730,33035339,75.0,"Manhattan, Hell's Kitchen",2281.25,shared room in heart of Manhattan Times Square,shared room,Gúney,2019-05-21,Manhattan,Average
21731,33035739,75.0,"Manhattan, Hell's Kitchen",2281.25,"Overnight Bed, Cozy Shared Room in Times Square",shared room,Gúney,2019-05-15,Manhattan,Average
21732,33035865,75.0,"Brooklyn, Bushwick",2281.25,NEW TOP FLOOR APT. IN BUSHWICK PRIME LOCATION,private room,Alvise,2019-06-22,Brooklyn,Average
21733,33035945,299.0,"Manhattan, Theater District",9094.583333333334,Private hotel room in the heart of Times Square,private room,Lea,2019-06-24,Manhattan,Expensive
21734,33038003,35.0,"Queens, East Elmhurst",1064.5833333333333,HOSTEL MY REFUGE PAISA,private room,Albeiro Y Katalina,2019-06-23,Queens,Budget
21735,33038028,82.0,"Brooklyn, Crown Heights",2494.1666666666665,Aiden‚Äôs Red Door @ Crown Heights,private room,Roxanne,2019-06-20,Brooklyn,Average
21736,33038266,60.0,"Queens, Ridgewood",1825.0,Spacious Room in Chill Ridgewood Avail. Sept - Oct,private room,Jorge,2019-04-02,Queens,Budget
21737,33039061,80.0,"Queens, Ridgewood",2433.3333333333335,"‚ú®Unique space, private bath, close to subway!",private room,Jillian,2019-07-02,Queens,Average
21738,33040300,75.0,"Manhattan, Harlem",2281.25,"Artists Created Peaceful, Spacious,  Manhattan NYC",private room,Brian,2019-07-04,Manhattan,Average
21739,33041216,86.0,"Manhattan, Lower East Side",2615.8333333333335,Room for 2 Persons Center of Downtown NYC,private room,Kathy,2019-06-24,Manhattan,Average
21740,33041634,319.0,"Brooklyn, Williamsburg",9702.916666666666,"Zen Sanctuary! Stunning View, Prime Location",entire home/apt,Adam,2019-07-06,Brooklyn,Expensive
21741,33042309,100.0,"Brooklyn, Bedford-Stuyvesant",3041.6666666666665,Cozy & Affordable Room in 3 Story Brownstone,private room,Martita,2019-04-23,Brooklyn,Average
21742,33042347,260.0,"Brooklyn, Williamsburg",7908.333333333333,‚òÖ‚òÖ Spacious Single House | Close to Everything! ‚òÖ‚òÖ,entire home/apt,J.C & Johanna,2019-07-05,Brooklyn,Expensive
21743,33043051,70.0,"Manhattan, East Harlem",2129.1666666666665,Cosy private bedroom in UES/Harlem,private room,Petra,2019-03-30,Manhattan,Average
21744,33044053,100.0,"Manhattan, Morningside Heights",3041.6666666666665,"Stay at the ""Claudette"" guest room in SoHa",private room,Barry And Jimmy,2019-06-29,Manhattan,Average
21745,33044270,50.0,"Manhattan, Harlem",1520.8333333333333,Quite clean queen size bedroom,private room,Max,2019-05-23,Manhattan,Budget
21746,33044381,65.0,"Brooklyn, Bedford-Stuyvesant",1977.0833333333333,^^Dynamic Private Budget Room. 20 min to City,private room,Diana And Peter,2019-06-24,Brooklyn,Budget
21747,33044727,65.0,"Brooklyn, Bedford-Stuyvesant",1977.0833333333333,Lovely Budget Private Room 20 min to city,private room,Diana And Peter,2019-05-08,Brooklyn,Budget
21748,33046072,125.0,"Queens, Woodside",3802.0833333333335,Large 2 Bed Woodside apt 10 Minutes from Manhattan,entire home/apt,Rumana & Dan,2019-06-23,Queens,Average
21749,33046111,249.0,"Manhattan, East Village",7573.75,Gorgeous 2 bedroom apartment in the East village,private room,Flynn,2019-06-18,Manhattan,Expensive
21750,33046367,93.0,"Manhattan, Hell's Kitchen",2828.75,"cozy bedroom close to Time Square, Manhattan",private room,Jeyruth,2019-05-30,Manhattan,Average
21751,33046604,400.0,"Brooklyn, Bedford-Stuyvesant",12166.666666666666,Brand New BK Duplex in the Center of it All!!!,entire home/apt,Sam,2019-06-23,Brooklyn,Extravagant
21752,33046682,135.0,"Brooklyn, Park Slope",4106.25,Cozy Studio in tree-lined Park Slope Brooklyn,entire home/apt,Kristin,2019-06-09,Brooklyn,Average
21753,33047256,150.0,"Manhattan, Kips Bay",4562.5,Cozy Boutique Studio | Heart of NYC,entire home/apt,Aidin,2019-06-26,Manhattan,Average
21754,33047674,50.0,"Manhattan, Harlem",1520.8333333333333,A great place to relax after being in the city,private room,Christine,2019-07-05,Manhattan,Budget
21755,33048925,250.0,"Manhattan, Upper West Side",7604.166666666667,A Lofted Piece of New York,entire home/apt,Andrey,2019-07-03,Manhattan,Expensive
21756,33049114,100.0,"Brooklyn, Crown Heights",3041.6666666666665,A Sweet Garden Suite  in a Brooklyn Mansion,entire home/apt,Malika,2019-05-12,Brooklyn,Average
21757,33049134,168.0,"Manhattan, East Village",5110.0,Modern East Village Studio In A Great Location,entire home/apt,Helena & Jim,2019-06-29,Manhattan,Average
21758,33049970,40.0,"Brooklyn, Bedford-Stuyvesant",1216.6666666666667,Cozy room in BK -FEMALE ONLY,private room,Mié,2019-07-03,Brooklyn,Budget
21759,33050172,82.0,"Manhattan, Upper West Side",2494.1666666666665,UWS - Pre-War Building- Large space,private room,Sharone,2019-07-01,Manhattan,Average
21760,33050650,85.0,"Brooklyn, Vinegar Hill",2585.4166666666665,Room in a Comfy Brooklyn Apartment,private room,Carla,2019-06-24,Brooklyn,Average
21761,33055126,160.0,"Manhattan, Hell's Kitchen",4866.666666666667,Cozy place located in the Heart of Manhattan,entire home/apt,Anayah,2019-07-08,Manhattan,Average
21762,33060504,160.0,"Manhattan, Roosevelt Island",4866.666666666667,Five minutes from Central Manhattan,entire home/apt,Lee,2019-06-18,Manhattan,Average
21763,33060929,72.0,"Manhattan, Lower East Side",2190.0,"ROOM FOR TWO 15 MINUTES WALL STREET, NO CLEAN FEE",private room,Jessy,2019-06-21,Manhattan,Average
